fname,angle,labels
HY64front.jpg,51.22582906442577,0
HY65front.jpg,46.520769661143774,1
HY66front.jpg,76.71513351509782,0
HY67front.jpg,52.06672971640108,0
HY68front.jpg,51.34019174590991,0
HY69front.jpg,47.96093613416375,1
HY70front.jpg,51.22582906442577,0
HY71front.jpg,57.5876933816488,0
HY72front.jpg,52.25319461272535,0
HY73front.jpg,51.44953470384228,0
HY74front.jpg,51.44953470384228,0
HY75front.jpg,49.4748965062461,1
HY76front.jpg,59.16216805531277,0
HY77front.jpg,50.28124062844512,0
HY78front.jpg,62.62229722866828,0
HY79front.jpg,58.15094868094471,0
HY80front.jpg,48.48327146899767,1
HY81front.jpg,47.366247991455786,1
HY82front.jpg,47.04540848888723,1
HY83front.jpg,48.42387124493067,1
HY84front.jpg,46.49433359126653,1
HY85front.jpg,63.76806006684338,0
HY86front.jpg,59.42077312751098,0
HY87front.jpg,60.5545712700744,0
HY88front.jpg,50.9468630539735,0
HY89front.jpg,53.97262661489639,0
HY90front.jpg,52.27500495788926,0
HY91front.jpg,47.72631099390627,1
HY92front.jpg,45.0,1
HY93front.jpg,47.04540848888723,1
HY94front.jpg,57.319445256636605,0
HY95front.jpg,44.38394009160078,1
HY96front.jpg,39.40066066347944,1
HY97front.jpg,50.09211512449897,0
HY98front.jpg,39.053136946026505,1
HY99front.jpg,39.58813084768297,1
HY100front.jpg,60.94539590092286,0
HY101front.jpg,42.32457334397085,1
HY102front.jpg,47.67542665602915,1
HY103front.jpg,51.115503566285405,0
HY104front.jpg,47.12109639666145,1
HY105front.jpg,48.012787504183336,1
HY106front.jpg,46.02303018866783,1
HY107front.jpg,48.12213046211571,1
HY108front.jpg,35.90972307917768,1
HY109front.jpg,40.279863068956445,1
HY110front.jpg,38.78436410029735,1
HY111front.jpg,39.28940686250036,1
HY112front.jpg,44.492970939085225,1
HY113front.jpg,44.46454101443547,1
HY114front.jpg,64.13364320590549,0
HY115front.jpg,61.750264505025726,0
HY116front.jpg,62.38697217691553,0
HY117front.jpg,63.778033222445536,0
HY118front.jpg,62.10272896905237,0
HY119front.jpg,63.43494882292202,0
HY120front.jpg,58.172553423326896,0
HY121front.jpg,37.375807495548166,1
HY122front.jpg,58.27639704231598,0
HY123front.jpg,59.17233770013197,0
HY124front.jpg,54.8879888155778,0
HY125front.jpg,36.46923439005187,1
HY126front.jpg,60.64224645720873,0
HY127front.jpg,53.97262661489639,0
HY128front.jpg,51.48307369289724,0
HY129front.jpg,55.4516329439887,0
HY130front.jpg,52.81529354676688,0
HY131front.jpg,53.97262661489639,0
HY132front.jpg,49.04448557418111,1
HY133front.jpg,70.09625046269217,0
HY134front.jpg,70.61548432064217,0
HY135front.jpg,66.1247191460725,0
HY136front.jpg,64.23067237566129,0
HY137front.jpg,53.13010235415598,0
HY138front.jpg,59.48976259388445,0
HY139front.jpg,59.48976259388445,0
HY140front.jpg,57.319445256636605,0
HY141front.jpg,58.44861505168653,0
HY142front.jpg,56.07020257793936,0
HY143front.jpg,57.05078488340956,0
HY144front.jpg,53.47114463301484,0
HY145front.jpg,57.65255650055799,0
HY146front.jpg,60.124007308310574,0
HY147front.jpg,51.34019174590991,0
HY148front.jpg,36.30449712257524,1
HY149front.jpg,40.81508387488159,1
HY150front.jpg,41.37851529588266,1
HY151front.jpg,49.08561677997488,1
HY152front.jpg,48.36646066342981,1
HY153front.jpg,47.66300076606714,1
HY154front.jpg,65.55604521958347,0
HY155front.jpg,65.62353138332523,0
HY156front.jpg,58.27639704231598,0
HY157front.jpg,74.18080605249986,0
HY158front.jpg,64.6538240580533,0
HY159front.jpg,67.38013505195957,0
HY160front.jpg,61.87626461671118,0
HY161front.jpg,74.66671520694646,0
HY162front.jpg,64.61209370890407,0
HY163front.jpg,64.15561244543967,0
HY164front.jpg,69.44395478041653,0
HY165front.jpg,63.08344538304867,0
HY166front.jpg,65.2825590889166,0
HY167front.jpg,61.975499467929744,0
HY168front.jpg,61.52579638992563,0
HY169front.jpg,59.32271997820355,0
HY170front.jpg,59.18429424827082,0
HY171front.jpg,55.5816355209438,0
HY172front.jpg,60.4612177404419,0
HY173front.jpg,65.03721016919299,0
HY174front.jpg,64.6538240580533,0
HY175front.jpg,39.09385888622951,1
HY176front.jpg,32.39984017391932,1
HY177front.jpg,32.98852161363456,1
HY178front.jpg,32.98852161363456,1
HY179front.jpg,62.65012421993011,0
HY180front.jpg,58.79948539601936,0
HY181front.jpg,56.103833436636094,0
HY182front.jpg,61.55707137563665,0
HY183front.jpg,48.36646066342981,1
HY184front.jpg,48.57633437499736,1
HY185front.jpg,49.26789330029081,1
HY186front.jpg,49.76364169072618,1
HY187front.jpg,60.7807533095154,0
HY188front.jpg,59.93141717813755,0
HY189front.jpg,55.35905248808371,0
HY190front.jpg,53.74616226255521,0
HY191front.jpg,52.69605172201657,0
HY192front.jpg,63.81188930251915,0
HY193front.jpg,72.34987578006988,0
HY194front.jpg,73.4126614430726,0
HY195front.jpg,61.29404745659892,0
HY196front.jpg,68.19859051364818,0
HY197front.jpg,72.58202920779716,0
HY198front.jpg,72.25532837494306,0
HY199front.jpg,72.64597536373867,0
HY200front.jpg,56.6893691754392,0
HY201front.jpg,65.43282867939868,0
HY202front.jpg,57.65255650055799,0
HY203front.jpg,60.94539590092286,0
HY204front.jpg,62.81888891452277,0
HY205front.jpg,60.42216131873867,0
HY206front.jpg,65.89776549883887,0
HY207front.jpg,54.782407031807296,0
HY208front.jpg,57.84770485871766,0
HY209front.jpg,51.34019174590991,0
HY210front.jpg,54.46232220802562,0
HY211front.jpg,65.43282867939868,0
HY212front.jpg,60.94539590092286,0
HY213front.jpg,57.42594286542749,0
HY214front.jpg,60.42216131873867,0
HY215front.jpg,59.03624346792648,0
HY216front.jpg,63.43494882292202,0
HY217front.jpg,61.69924423399361,0
HY218front.jpg,61.69924423399361,0
HY219front.jpg,56.6893691754392,0
HY220front.jpg,59.93141717813755,0
HY221front.jpg,58.13402230639633,0
HY222front.jpg,59.2645122980799,0
HY223front.jpg,57.03059609653788,0
HY224front.jpg,48.12213046211571,1
HY225front.jpg,45.0,1
HY226front.jpg,45.0,1
HY227front.jpg,48.94518622903757,1
HY228front.jpg,45.0,1
HY229front.jpg,43.87669728592457,1
HY230front.jpg,46.12330271407543,1
HY231front.jpg,48.239700296102136,1
HY232front.jpg,50.826342029555775,0
HY233front.jpg,50.826342029555775,0
HY234front.jpg,53.13010235415598,0
HY235front.jpg,60.572543596810256,0
HY236front.jpg,65.77225468204584,0
HY237front.jpg,42.35745470593528,1
HY238front.jpg,55.22216863363612,0
HY239front.jpg,63.43494882292202,0
HY240front.jpg,59.74356283647074,0
HY241front.jpg,59.53445508054013,0
HY242front.jpg,53.74616226255521,0
HY243front.jpg,55.49147701233159,0
HY244front.jpg,54.46232220802562,0
HY245front.jpg,50.19442890773481,0
HY246front.jpg,51.34019174590991,0
HY247front.jpg,51.766174822553054,0
HY248front.jpg,52.85331330197823,0
HY249front.jpg,53.67317404787977,0
HY250front.jpg,49.08561677997488,1
HY251front.jpg,53.42696902148067,0
HY252front.jpg,56.309932474020215,0
HY253front.jpg,56.309932474020215,0
HY254front.jpg,79.99202019855866,0
HY255front.jpg,83.08877288097531,0
HY256front.jpg,49.84400037508068,1
HY257front.jpg,52.1250163489018,0
HY258front.jpg,51.766174822553054,0
HY259front.jpg,57.03059609653788,0
HY260front.jpg,50.527540151656176,0
HY261front.jpg,54.16234704572172,0
HY262front.jpg,51.115503566285405,0
HY263front.jpg,43.210089391753925,1
HY264front.jpg,43.1523897340054,1
HY265front.jpg,46.90915243299638,1
HY266front.jpg,47.72631099390627,1
HY267front.jpg,45.0,1
HY268front.jpg,40.60129464500447,1
HY269front.jpg,48.69138598645128,1
HY270front.jpg,46.8476102659946,1
HY271front.jpg,52.1250163489018,0
HY272front.jpg,49.537772507906645,1
HY273front.jpg,45.90938044919914,1
HY274front.jpg,53.88065915052026,0
HY275front.jpg,46.90915243299638,1
HY276front.jpg,39.472459848343824,1
HY277front.jpg,47.04540848888723,1
HY278front.jpg,45.93919094573558,1
HY279front.jpg,41.185925165709655,1
HY280front.jpg,54.46232220802562,0
HY281front.jpg,51.34019174590991,0
HY282front.jpg,71.56505117707799,0
HY283front.jpg,64.05770451012833,0
HY284front.jpg,71.07535558394876,0
HY285front.jpg,66.61477894278624,0
HY286front.jpg,64.79887635452492,0
HY287front.jpg,60.4612177404419,0
HY288front.jpg,54.090276920822326,0
HY289front.jpg,48.36646066342981,1
HY290front.jpg,63.43494882292202,0
HY291front.jpg,68.19859051364818,0
HY292front.jpg,68.74949449286676,0
HY293front.jpg,67.38013505195957,0
HY294front.jpg,59.53445508054013,0
HY295front.jpg,65.89776549883887,0
HY296front.jpg,63.43494882292202,0
HY297front.jpg,59.74356283647074,0
HY298front.jpg,59.74356283647074,0
HY299front.jpg,65.89776549883887,0
HY300front.jpg,72.40757543781841,0
HY301front.jpg,73.85566121971651,0
HY302front.jpg,46.73570458892839,1
HY303front.jpg,44.14490260373328,1
HY304front.jpg,46.6846843178963,1
HY305front.jpg,37.77568430595466,1
HY306front.jpg,40.10090754621224,1
HY307front.jpg,45.0,1
HY308front.jpg,47.563770211465005,1
HY309front.jpg,39.8055710922652,1
HY310front.jpg,40.46222749209336,1
HY311front.jpg,42.436229788535,1
HY312front.jpg,41.72951207681644,1
HY313front.jpg,42.51044707800085,1
HY314front.jpg,32.005383208083494,1
HY315front.jpg,50.527540151656176,0
HY316front.jpg,57.094757077012105,0
HY317front.jpg,68.74949449286676,0
HY318front.jpg,53.13010235415598,0
HY319front.jpg,69.27444113443946,0
HY320front.jpg,71.56505117707799,0
HY321front.jpg,69.62356478616363,0
HY322front.jpg,67.93210043758978,0
HY323front.jpg,62.17590361574674,0
HY324front.jpg,60.4612177404419,0
HY325front.jpg,64.05770451012833,0
HY326front.jpg,60.25511870305777,0
HY327front.jpg,62.17590361574674,0
HY328front.jpg,66.19405648154229,0
HY329front.jpg,81.3843518158359,0
HY330front.jpg,73.44292862436336,0
HY331front.jpg,49.23639479905884,1
HY332front.jpg,45.0,1
HY333front.jpg,43.99491399474582,1
HY334front.jpg,52.00126755749535,0
HY335front.jpg,54.90418321297389,0
HY336front.jpg,46.8476102659946,1
HY337front.jpg,44.09061955080086,1
HY338front.jpg,51.70983680775693,0
HY339front.jpg,48.46822925891716,1
HY340front.jpg,48.69138598645128,1
HY341front.jpg,46.90915243299638,1
HY342front.jpg,49.08561677997488,1
HY343front.jpg,47.04540848888723,1
HY344front.jpg,40.3141001604973,1
HY345front.jpg,50.04245106917092,0
HY346front.jpg,45.88140399658214,1
HY347front.jpg,48.69138598645128,1
HY348front.jpg,48.69138598645128,1
HY349front.jpg,46.8476102659946,1
HY350front.jpg,45.0,1
HY351front.jpg,45.0,1
HY352front.jpg,41.6335393365702,1
HY353front.jpg,46.16913932790743,1
HY354front.jpg,42.87890360333855,1
HY355front.jpg,46.005086005254185,1
HY356front.jpg,54.63753811293095,0
HY357front.jpg,40.91438322002512,1
HY358front.jpg,43.31531568210372,1
HY359front.jpg,45.0,1
HY360front.jpg,41.05481377096244,1
HY361front.jpg,45.0,1
HY362front.jpg,43.95837332399003,1
HY363front.jpg,38.659808254090095,1
HY364front.jpg,42.27368900609373,1
HY365front.jpg,39.28940686250036,1
HY366front.jpg,43.99491399474582,1
HY367front.jpg,37.99873244250467,1
HY368front.jpg,39.95754893082909,1
HY369front.jpg,51.34019174590991,0
HY370front.jpg,47.04540848888723,1
HY371front.jpg,46.04162667600997,1
HY372front.jpg,59.47029410006588,0
HY373front.jpg,59.03624346792648,0
HY374front.jpg,59.74356283647074,0
HY375front.jpg,59.03624346792648,0
HY376front.jpg,58.49573328079582,0
HY377front.jpg,58.29857033049428,0
HY378front.jpg,52.25319461272535,0
HY379front.jpg,52.00126755749535,0
HY380front.jpg,58.626994859891546,0
HY381front.jpg,57.03059609653788,0
HY382front.jpg,55.92280471986926,0
HY383front.jpg,54.63753811293095,0
HY384front.jpg,57.094757077012105,0
HY385front.jpg,56.309932474020215,0
HY386front.jpg,57.42594286542749,0
HY387front.jpg,56.309932474020215,0
HY388front.jpg,53.13010235415598,0
HY389front.jpg,66.61477894278624,0
HY390front.jpg,54.60520415501296,0
HY391front.jpg,57.2647737278924,0
HY392front.jpg,55.00797980144134,0
HY393front.jpg,53.39292518739251,0
HY394front.jpg,66.29735404903376,0
HY395front.jpg,58.626994859891546,0
HY396front.jpg,54.46232220802562,0
HY397front.jpg,53.67317404787977,0
HY398front.jpg,47.72631099390627,1
HY399front.jpg,35.67640822186198,1
HY400front.jpg,59.53445508054013,0
HY401front.jpg,55.49147701233159,0
HY402front.jpg,55.95406264339833,0
HY403front.jpg,60.80251395393553,0
HY404front.jpg,55.95406264339833,0
HY405front.jpg,57.42594286542749,0
HY406front.jpg,51.91122711902469,0
HY407front.jpg,60.832386620422206,0
HY408front.jpg,53.39292518739251,0
HY409front.jpg,59.03624346792648,0
HY410front.jpg,62.17590361574674,0
HY411front.jpg,52.35237935989236,0
HY412front.jpg,51.34019174590991,0
HY413front.jpg,57.84770485871766,0
HY414front.jpg,52.85331330197823,0
HY415front.jpg,50.01311375503581,0
HY416front.jpg,49.537772507906645,1
HY417front.jpg,48.94518622903757,1
HY418front.jpg,50.01311375503581,0
HY419front.jpg,49.68589983950271,1
HY420front.jpg,50.71059313749964,0
HY421front.jpg,48.81407483429035,1
HY422front.jpg,52.59464336859145,0
HY423front.jpg,39.09385888622951,1
HY424front.jpg,40.155999624919325,1
HY425front.jpg,37.64762064010764,1
HY426front.jpg,37.874983651098205,1
HY427front.jpg,42.35745470593528,1
HY428front.jpg,38.85337434035333,1
HY429front.jpg,40.60129464500447,1
HY430front.jpg,38.08877288097532,1
HY431front.jpg,42.18444331578877,1
HY432front.jpg,36.11934084947976,1
HY433front.jpg,45.88140399658214,1
HY434front.jpg,43.210089391753925,1
HY435front.jpg,48.57633437499736,1
HY436front.jpg,45.90938044919914,1
HY437front.jpg,51.115503566285405,0
HY438front.jpg,44.060809054264425,1
HY439front.jpg,50.19442890773481,0
HY440front.jpg,48.012787504183336,1
HY441front.jpg,43.1523897340054,1
HY442front.jpg,45.97102193107917,1
HY443front.jpg,48.94518622903757,1
HY444front.jpg,45.0,1
HY445front.jpg,56.768288932020646,0
HY446front.jpg,53.13010235415598,0
HY447front.jpg,48.36646066342981,1
HY448front.jpg,52.52382043863863,0
HY449front.jpg,50.440332031005504,0
HY450front.jpg,50.59933933652058,0
HY451front.jpg,48.36646066342981,1
HY452front.jpg,52.81529354676688,0
HY453front.jpg,50.90614111377051,0
HY454front.jpg,46.12330271407543,1
HY455front.jpg,50.19442890773481,0
HY456front.jpg,48.36646066342981,1
HY457front.jpg,53.80679269443531,0
HY458front.jpg,53.36588612403259,0
HY459front.jpg,50.63068275763526,0
HY460front.jpg,52.65065095535942,0
HY461front.jpg,51.34019174590991,0
HY462front.jpg,50.33215888165956,0
HY463front.jpg,41.08175113593263,1
HY464front.jpg,51.766174822553054,0
HY465front.jpg,42.58049078334366,1
HY466front.jpg,37.504142360270144,1
HY467front.jpg,42.18444331578877,1
HY468front.jpg,45.0,1
HY469front.jpg,45.0,1
HY470front.jpg,43.95837332399003,1
HY471front.jpg,50.01311375503581,0
HY472front.jpg,45.0,1
HY473front.jpg,49.08561677997488,1
HY474front.jpg,40.3141001604973,1
HY475front.jpg,48.12213046211571,1
HY476front.jpg,43.95837332399003,1
HY477front.jpg,41.98721249581666,1
HY478front.jpg,52.81529354676688,0
HY479front.jpg,46.97493401088198,1
HY480front.jpg,48.12213046211571,1
HY481front.jpg,53.47114463301484,0
HY482front.jpg,57.9946167919165,0
HY483front.jpg,49.57392125990087,1
HY484front.jpg,54.63753811293095,0
HY485front.jpg,50.826342029555775,0
HY486front.jpg,50.71059313749964,0
HY487front.jpg,58.240519915187214,0
HY488front.jpg,51.63251461513847,0
HY489front.jpg,46.73570458892839,1
HY490front.jpg,50.826342029555775,0
HY491front.jpg,47.72631099390627,1
HY492front.jpg,59.03624346792648,0
HY493front.jpg,42.08916217383224,1
HY494front.jpg,46.16913932790743,1
HY495front.jpg,55.88552705465874,0
HY496front.jpg,47.29061004263853,1
HY497front.jpg,51.072456407207696,0
HY498front.jpg,46.080924186660695,1
HY499front.jpg,41.76029970389787,1
HY500front.jpg,52.76516601842534,0
HY501front.jpg,60.25511870305777,0
HY502front.jpg,59.03624346792648,0
HY503front.jpg,49.76364169072618,1
HY504front.jpg,51.84277341263093,0
HY505front.jpg,57.9946167919165,0
HY506front.jpg,53.13010235415598,0
HY507front.jpg,59.03624346792648,0
HY508front.jpg,40.91438322002512,1
HY509front.jpg,33.690067525979785,1
HY510front.jpg,41.49646835521554,1
HY511front.jpg,49.23639479905884,1
HY512front.jpg,49.08561677997488,1
HY513front.jpg,48.012787504183336,1
HY514front.jpg,56.768288932020646,0
HY515front.jpg,53.47114463301484,0
HY516front.jpg,55.78429786756261,0
HY517front.jpg,52.43140797117251,0
HY518front.jpg,51.84277341263093,0
HY519front.jpg,52.76516601842534,0
HY520front.jpg,69.22774531795417,0
HY521front.jpg,65.43282867939868,0
HY522front.jpg,70.01689347810003,0
HY523front.jpg,72.55281157671782,0
HY524front.jpg,65.22485943116808,0
HY525front.jpg,64.6538240580533,0
HY526front.jpg,66.37062226934319,0
HY527front.jpg,63.43494882292202,0
HY528front.jpg,57.72435568542237,0
HY529front.jpg,66.25050550713325,0
HY530front.jpg,55.71312302279104,0
HY531front.jpg,64.3589941756947,0
HY532front.jpg,65.22485943116808,0
HY533front.jpg,69.67686317033706,0
HY534front.jpg,75.37912601136834,0
HY535front.jpg,66.03751102542182,0
HY536front.jpg,63.43494882292202,0
HY537front.jpg,63.43494882292202,0
HY538front.jpg,61.11341823308929,0
HY539front.jpg,64.29004621918874,0
HY540front.jpg,60.01836063115067,0
HY541front.jpg,61.92751306414704,0
HY542front.jpg,65.85445803957835,0
HY543front.jpg,59.03624346792648,0
HY544front.jpg,61.82140989004083,0
HY545front.jpg,59.34933204294713,0
HY546front.jpg,55.175510843043206,0
HY547front.jpg,65.09523119190482,0
HY548front.jpg,66.03751102542182,0
HY549front.jpg,60.4612177404419,0
HY550front.jpg,67.61986494804043,0
HY551front.jpg,61.92751306414704,0
HY552front.jpg,61.92751306414704,0
HY553front.jpg,64.88516511385544,0
HY554front.jpg,69.44395478041653,0
HY555front.jpg,62.74467162505693,0
HY556front.jpg,63.43494882292202,0
HY557front.jpg,63.43494882292202,0
HY558front.jpg,62.7004277886672,0
HY559front.jpg,58.73626830562257,0
HY560front.jpg,52.43140797117251,0
HY561front.jpg,61.82140989004083,0
HY562front.jpg,56.82148834060725,0
HY563front.jpg,61.26020470831195,0
HY564front.jpg,59.03624346792648,0
HY565front.jpg,64.17900802581073,0
HY566front.jpg,57.65255650055799,0
HY567front.jpg,51.581944655178006,0
HY568front.jpg,51.072456407207696,0
HY569front.jpg,64.17900802581073,0
HY570front.jpg,61.92751306414704,0
HY571front.jpg,59.62087398863165,0
HY572front.jpg,49.76364169072618,1
HY573front.jpg,57.2647737278924,0
HY574front.jpg,62.447188423282206,0
HY575front.jpg,72.12130340415865,0
HY576front.jpg,59.74356283647074,0
HY577front.jpg,71.56505117707799,0
HY578front.jpg,62.59242456218159,0
HY579front.jpg,70.46334506187162,0
HY580front.jpg,62.52556837372287,0
HY581front.jpg,57.38075692880719,0
HY582front.jpg,60.94539590092286,0
HY583front.jpg,59.34933204294713,0
HY584front.jpg,54.63753811293095,0
HY585front.jpg,50.826342029555775,0
HY586front.jpg,54.46232220802562,0
HY587front.jpg,50.440332031005504,0
HY588front.jpg,43.91907581333932,1
HY589front.jpg,58.29857033049428,0
HY590front.jpg,61.50436138175502,0
HY591front.jpg,62.65012421993011,0
HY592front.jpg,53.74616226255521,0
HY593front.jpg,55.49147701233159,0
HY594front.jpg,58.172553423326896,0
HY595front.jpg,54.782407031807296,0
HY596front.jpg,66.37062226934319,0
HY597front.jpg,50.59933933652058,0
HY598front.jpg,53.74616226255521,0
HY599front.jpg,70.25316339457389,0
HY600front.jpg,66.41296947487176,0
HY601front.jpg,61.50436138175502,0
HY602front.jpg,61.79837178130529,0
HY603front.jpg,60.35013649242442,0
HY604front.jpg,60.06848815949221,0
HY605front.jpg,60.679524122419245,0
HY606front.jpg,59.53445508054013,0
HY607front.jpg,53.40891173260072,0
HY608front.jpg,54.29330859939712,0
HY609front.jpg,58.67130713219584,0
HY610front.jpg,53.92398844363141,0
HY611front.jpg,56.504815326258814,0
HY612front.jpg,58.29857033049428,0
HY613front.jpg,60.883853733921086,0
HY614front.jpg,61.69924423399361,0
HY615front.jpg,57.22512267573576,0
HY616front.jpg,61.15733986458794,0
HY617front.jpg,41.82016988013577,1
HY618front.jpg,41.98721249581666,1
HY619front.jpg,48.42387124493067,1
HY620front.jpg,48.60846885256635,1
HY621front.jpg,44.0122396003602,1
HY622front.jpg,45.97102193107917,1
HY623front.jpg,46.8476102659946,1
HY624front.jpg,48.36646066342981,1
HY625front.jpg,49.18491612511842,1
HY626front.jpg,47.96093613416375,1
HY627front.jpg,61.84380855172743,0
HY628front.jpg,57.0613094570445,0
HY629front.jpg,50.01311375503581,0
HY630front.jpg,44.43273359014206,1
HY631front.jpg,46.14576283817511,1
HY632front.jpg,53.58362148011395,0
HY633front.jpg,54.74364128703716,0
HY634front.jpg,54.090276920822326,0
HY635front.jpg,48.60846885256635,1
HY636front.jpg,50.55994726330953,0
HY637front.jpg,49.72013693104356,1
HY638front.jpg,47.4059705166453,1
HY639front.jpg,61.33604288971847,0
HY640front.jpg,48.17983011986424,1
HY641front.jpg,64.11297373367331,0
HY642front.jpg,50.28124062844512,0
HY643front.jpg,58.29857033049428,0
HY644front.jpg,58.21274687833524,0
HY645front.jpg,54.37209270857909,0
HY646front.jpg,56.504815326258814,0
HY647front.jpg,54.71325102494029,0
HY648front.jpg,56.94417718844634,0
HY649front.jpg,61.15733986458794,0
HY650front.jpg,57.22512267573576,0
HY651front.jpg,62.47477425625567,0
HY652front.jpg,61.69924423399361,0
HY653front.jpg,53.58362148011395,0
HY654front.jpg,53.42696902148067,0
HY655front.jpg,55.00797980144134,0
HY656front.jpg,58.15094868094471,0
HY657front.jpg,64.23067237566129,0
HY658front.jpg,65.95577673063218,0
HY659front.jpg,56.309932474020215,0
HY660front.jpg,54.752424941653786,0
HY661front.jpg,57.63336193527502,0
HY662front.jpg,56.309932474020215,0
HY663front.jpg,58.81502534126161,0
HY664front.jpg,57.094757077012105,0
HY665front.jpg,54.16234704572172,0
HY666front.jpg,65.87901688055742,0
HY667front.jpg,62.14034930475773,0
HY668front.jpg,53.26717333551064,0
HY669front.jpg,56.1130405359483,0
HY670front.jpg,55.90502204523445,0
HY671front.jpg,57.35535986508352,0
HY672front.jpg,61.60698057861701,0
HY673front.jpg,57.86275101895822,0
HY674front.jpg,47.4059705166453,1
HY675front.jpg,42.74542503406497,1
HY676front.jpg,45.0,1
HY677front.jpg,45.46580908276499,1
HY678front.jpg,45.0,1
HY679front.jpg,51.44953470384228,0
HY680front.jpg,51.23448009554123,0
HY681front.jpg,51.115503566285405,0
HY682front.jpg,50.762632886598446,0
HY683front.jpg,52.33437880141671,0
HY684front.jpg,60.52411099675425,0
HY685front.jpg,53.5555582434129,0
HY686front.jpg,52.19347005529555,0
HY687front.jpg,64.61209370890407,0
HY688front.jpg,60.80251395393553,0
HY689front.jpg,55.61965527615514,0
HY690front.jpg,53.44752724790847,0
HY691front.jpg,58.39249775375109,0
HY692front.jpg,53.74616226255521,0
HY693front.jpg,58.67130713219584,0
HY694front.jpg,60.80251395393553,0
HY695front.jpg,60.01836063115067,0
HY696front.jpg,49.1446237411043,1
HY697front.jpg,43.86182299251182,1
HY698front.jpg,43.84654954889464,1
HY699front.jpg,45.40066325579215,1
HY700front.jpg,48.704627442077125,1
HY701front.jpg,47.00253313182688,1
HY702front.jpg,48.270487923183566,1
HY703front.jpg,46.636577041616725,1
HY704front.jpg,48.270487923183566,1
HY705front.jpg,47.80245151986679,1
HY706front.jpg,51.15916302914309,0
HY707front.jpg,51.05419189411483,0
HY708front.jpg,51.0332530062007,0
HY709front.jpg,49.18491612511842,1
HY710front.jpg,56.49656301758578,0
HY711front.jpg,59.42077312751098,0
HY712front.jpg,55.22216863363612,0
HY713front.jpg,52.86907555179051,0
HY714front.jpg,51.54629078329403,0
HY715front.jpg,51.54629078329403,0
HY716front.jpg,55.52778611996355,0
HY717front.jpg,64.98310652189998,0
HY718front.jpg,61.62075691389205,0
HY719front.jpg,56.309932474020215,0
HY720front.jpg,54.188836077358765,0
HY721front.jpg,54.013204355642735,0
HY722front.jpg,54.65183346680425,0
HY723front.jpg,53.23561932420951,0
HY724front.jpg,50.45755348510459,0
HY725front.jpg,50.63068275763526,0
HY726front.jpg,51.34019174590991,0
HY727front.jpg,52.1250163489018,0
HY728front.jpg,58.59483633407498,0
HY729front.jpg,53.68635458123666,0
HY730front.jpg,51.14662565964667,0
HY731front.jpg,56.64597424848323,0
HY732front.jpg,54.26452398513299,0
HY733front.jpg,55.49147701233159,0
HY734front.jpg,55.3416452944789,0
HY735front.jpg,56.4695303328669,0
HY736front.jpg,58.57043438516149,0
HY737front.jpg,56.62216796356957,0
HY738front.jpg,57.75002583581638,0
